epoch,open,high,low,close
1783042200,61542.998,61554.902,61500.991,61535.384
1783042260,61542.709,61570.258,61518.715,61536.856
1783042320,61536.864,61553.448,61520.426,61553.448
1783042380,61553.335,61591.537,61552.111,61570.283
1783042440,61570.291,61618.135,61566.028,61618.135
1783042500,61618.189,61653.279,61617.537,61649.314
1783042560,61656.368,61709.921,61656.368,61672.326
1783042620,61689.89,61689.89,61635.758,61639.97
1783042680,61640.008,61662.273,61637.221,61661.432
1783042740,61661.344,61696.199,61653.975,61696.199
1783042800,61700.118,61700.504,61675.995,61687.536
1783042860,61689.732,61693.178,61664.659,61689.709
1783042920,61689.254,61709.891,61680.392,61706.166
1783042980,61702.283,61702.283,61656.533,61660.661
1783043040,61660.286,61660.632,61639.687,61644.442
1783043100,61644.351,61650.454,61588.661,61602.858
1783043160,61604.442,61628.484,61601.286,61627.811
1783043220,61628.484,61628.484,61593.384,61595.534
1783043280,61590.388,61621.791,61590.388,61618.724
1783043340,61618.844,61649.692,61613.334,61622.455
1783043400,61622.458,61647.879,61590.402,61618.289
1783043460,61619.842,61630.03,61588.016,61593.958
1783043520,61597.365,61630.348,61597.341,61617.492
1783043580,61623.163,61630.031,61606.397,61610.013
1783043640,61610.058,61619.9,61607.666,61613.06
1783043700,61613.055,61628.077,61612.66,61622.09
1783043760,61621.298,61621.298,61605.101,61614.257
1783043820,61614.274,61614.923,61591.419,61597.372
1783043880,61597.301,61609.649,61596.764,61602.977
1783043940,61602.519,61602.519,61560.316,61564.805
1783044000,61567.267,61567.267,61567.267,61567.267
1783044060,61585.188,61589.351,61561.497,61561.547
1783044120,61561.903,61590.353,61556.38,61586.202
1783044180,61588.696,61595.65,61545.422,61559.541
1783044240,61559.504,61569.261,61523.629,61569.211
1783044300,61569.194,61598.683,61568.134,61581.819
1783044360,61525.328,61528.349,61514.241,61519.397
1783044420,61519.369,61529.5,61519.369,61528.618
1783044480,61528.662,61581.693,61528.445,61572.173
1783044540,61572.173,61647.247,61572.173,61646.892
1783044600,61640.043,61640.043,61554.555,61554.555
1783044660,61554.129,61563.327,61524.853,61525.888
1783044720,61525.888,61528.407,61488.839,61509.625
1783044780,61505.573,61515.15,61505.094,61510.701
1783044840,61510.701,61510.708,61499.951,61500.906
1783044900,61500.906,61502.734,61498.295,61501.801
1783044960,61501.888,61502.049,61488.462,61489.016
1783045020,61489.077,61540.04,61489.077,61528.997
1783045080,61528.997,61533.432,61519.849,61529.261
1783045140,61529.265,61534.349,61492.578,61510.21
1783045200,61510.207,61524.164,61508.331,61523.697
1783045260,61523.695,61543.779,61523.593,61543.758
1783045320,61546.988,61549.9,61534.85,61546.056
1783045380,61546.47,61567.641,61546.47,61557.101
1783045440,61557.133,61567.295,61524.051,61524.051
1783045500,61524.918,61539.372,61499.861,61505.295
1783045560,61505.137,61507.845,61450.057,61461.173
1783045620,61455.978,61459.205,61446.172,61453.521
1783045680,61454.131,61458.63,61423.52,61423.52
1783045740,61422.169,61434.754,61380.747,61380.747
1783045800,61380.49,61387.863,61270.733,61284.246
1783045860,61296.67,61328.849,61280.8,61328.587
1783045920,61328.778,61348.035,61321.645,61336.263
1783045980,61336.585,61354.076,61336.585,61348.221
1783046040,61345.031,61381.769,61340.45,61376.768
1783046100,61376.77,61409.963,61321.214,61406.951
1783046160,61404.702,61443.177,61392.553,61431.223
1783046220,61430.708,61431.894,61357.978,61358.085
1783046280,61369.225,61398.568,61369.225,61382.225
1783046340,61382.22,61396.115,61337.234,61347.133
1783046400,61348.562,61383.803,61348.562,61349.184
1783046460,61349.17,61367.962,61349.164,61357.315
1783046520,61357.316,61362.0,61313.361,61313.821
1783046580,61313.71,61324.334,61292.906,61303.531
1783046640,61303.448,61347.101,61303.448,61347.101
1783046700,61347.089,61347.481,61306.84,61329.485
1783046760,61330.706,61330.706,61316.222,61319.896
1783046820,61319.764,61319.764,61279.813,61301.208
1783046880,61307.389,61330.434,61300.875,61330.327
1783046940,61330.427,61360.938,61330.427,61360.842
1783047000,61360.866,61403.969,61354.561,61354.561
1783047060,61353.04,61385.989,61353.04,61382.704
1783047120,61382.818,61403.1,61380.285,61386.407
1783047180,61387.027,61421.671,61382.859,61402.019
1783047240,61402.283,61413.035,61401.158,61403.376
1783047300,61403.471,61412.367,61389.481,61390.418
1783047360,61390.418,61393.556,61371.277,61393.524
1783047420,61393.118,61405.689,61384.493,61403.237
1783047480,61403.237,61438.969,61403.177,61424.83
1783047540,61424.787,61424.787,61411.249,61411.546
1783047600,61411.767,61411.767,61349.575,61349.575
1783047660,61351.945,61366.265,61350.708,61364.011
1783047720,61364.01,61389.33,61361.899,61381.619
1783047780,61381.975,61433.731,61381.658,61429.346
1783047840,61427.479,61432.638,61412.009,61420.694
1783047900,61421.013,61421.013,61400.373,61408.387
1783047960,61408.198,61421.643,61399.966,61400.818
1783048020,61400.709,61400.768,61374.483,61389.182
1783048080,61389.273,61389.273,61323.377,61323.377
1783048140,61323.092,61366.908,61322.765,61366.432
1783048200,61366.591,61366.591,61326.674,61326.674
1783048260,61326.698,61326.929,61314.062,61320.466
1783048320,61320.487,61320.487,61302.434,61302.434
1783048380,61299.993,61334.898,61299.993,61330.05
1783048440,61330.047,61330.594,61300.1,61305.617
1783048500,61306.102,61331.979,61306.051,61327.293
1783048560,61327.056,61378.461,61327.056,61378.461
1783048620,61382.45,61390.667,61361.502,61386.794
1783048680,61387.318,61400.53,61367.031,61392.356
1783048740,61392.357,61410.555,61392.357,61410.552
1783048800,61410.552,61516.804,61400.003,61516.804
1783048860,61519.547,61522.961,61489.677,61522.37
1783048920,61522.539,61556.498,61517.353,61540.011
1783048980,61541.134,61550.035,61539.292,61544.462
1783049040,61543.723,61544.002,61532.406,61532.858
1783049100,61532.854,61556.882,61532.521,61537.834
1783049160,61537.83,61537.83,61508.101,61513.133
1783049220,61513.131,61527.149,61513.01,61526.766
1783049280,61526.765,61527.097,61523.124,61523.552
1783049340,61523.565,61533.289,61513.023,61514.355
1783049400,61516.242,61516.998,61504.369,61509.133
1783049460,61507.96,61520.558,61502.865,61516.024
1783049520,61516.02,61520.418,61513.398,61513.398
1783049580,61513.466,61523.047,61501.702,61512.469
1783049640,61512.536,61512.992,61504.408,61504.408
1783049700,61504.276,61516.045,61504.276,61507.805
1783049760,61508.126,61508.126,61481.565,61490.565
1783049820,61490.562,61506.382,61490.562,61494.369
1783049880,61494.462,61499.058,61491.66,61496.494
1783049940,61496.469,61496.469,61462.76,61462.869
1783050000,61462.889,61463.208,61460.235,61460.583
1783050060,61460.583,61460.634,61403.273,61403.273
1783050120,61397.469,61397.469,61360.753,61389.36
1783050180,61390.268,61396.645,61376.64,61376.64
1783050240,61376.446,61395.689,61370.217,61370.235
1783050300,61370.228,61382.365,61360.003,61360.003
1783050360,61360.0,61387.558,61360.0,61387.259
1783050420,61387.077,61393.305,61365.396,61369.525
1783050480,61368.303,61374.926,61335.184,61356.627
1783050540,61356.621,61380.697,61341.227,61377.245
1783050600,61377.244,61377.436,61347.55,61347.55
1783050660,61343.745,61352.563,61342.782,61352.082
1783050720,61354.288,61362.65,61354.215,61356.862
1783050780,61356.865,61357.279,61331.054,61331.268
1783050840,61332.316,61337.894,61332.316,61337.894
1783050900,61337.894,61360.37,61336.797,61342.088
1783050960,61342.087,61353.458,61342.087,61353.324
1783051020,61353.325,61390.695,61353.325,61389.359
1783051080,61389.219,61432.176,61389.219,61431.418
1783051140,61431.418,61431.418,61407.423,61408.135
1783051200,61408.14,61444.188,61403.782,61422.474
1783051260,61422.455,61437.368,61419.237,61433.906
1783051320,61433.911,61436.922,61412.114,61423.242
1783051380,61429.184,61435.478,61419.149,61427.371
1783051440,61427.079,61427.079,61411.491,61416.604
1783051500,61416.604,61417.728,61402.128,61406.474
1783051560,61406.204,61406.204,61374.57,61374.592
1783051620,61374.647,61376.871,61350.575,61350.801
1783051680,61350.659,61356.504,61346.399,61355.6
1783051740,61355.6,61359.885,61330.6,61342.82
1783051800,61342.858,61344.703,61317.823,61343.041
1783051860,61343.046,61389.317,61343.046,61389.317
1783051920,61389.241,61399.794,61388.676,61399.793
1783051980,61399.793,61399.793,61392.625,61393.078
1783052040,61393.077,61413.442,61393.077,61407.261
1783052100,61406.804,61406.804,61350.783,61354.317
1783052160,61354.301,61358.023,61320.43,61331.829
1783052220,61331.919,61350.125,61327.174,61345.765
1783052280,61345.765,61356.051,61333.169,61345.683
1783052340,61345.973,61364.974,61345.455,61364.84
1783052400,61364.747,61377.4,61364.132,61364.72
1783052460,61364.722,61382.701,61360.551,61364.709
1783052520,61365.109,61367.13,61361.254,61366.799
1783052580,61366.78,61392.192,61366.777,61386.864
1783052640,61386.663,61406.879,61375.398,61402.988
1783052700,61399.026,61399.026,61379.85,61395.286
1783052760,61395.228,61395.314,61383.165,61384.019
1783052820,61383.982,61391.568,61381.777,61387.119
1783052880,61387.122,61399.059,61387.122,61397.992
1783052940,61397.988,61416.012,61397.988,61415.525
1783053000,61415.531,61415.565,61396.25,61397.106
1783053060,61397.019,61426.66,61396.792,61418.878
1783053120,61419.213,61460.373,61418.963,61441.634
1783053180,61441.574,61441.574,61399.361,61399.361
1783053240,61399.36,61399.36,61388.695,61389.813
1783053300,61389.712,61394.835,61385.151,61390.727
1783053360,61390.728,61436.843,61390.728,61436.843
1783053420,61436.322,61486.599,61436.322,61482.737
1783053480,61483.256,61487.586,61473.532,61474.589
1783053540,61474.571,61484.165,61471.274,61484.121
1783053600,61484.121,61504.074,61477.026,61503.823
1783053660,61503.983,61504.028,61494.636,61495.136
1783053720,61494.675,61495.251,61484.317,61490.711
1783053780,61490.58,61490.58,61471.315,61471.315
1783053840,61471.315,61477.836,61445.463,61474.676
1783053900,61477.909,61488.13,61446.488,61446.842
1783053960,61446.89,61446.89,61401.954,61420.113
1783054020,61420.046,61431.885,61402.304,61407.988
1783054080,61407.978,61413.612,61385.455,61394.922
1783054140,61391.575,61403.789,61388.087,61388.087
1783054200,61385.528,61385.528,61349.788,61362.505
1783054260,61362.501,61377.401,61362.172,61368.527
1783054320,61368.416,61399.727,61368.416,61392.272
1783054380,61392.937,61413.369,61385.095,61390.492
1783054440,61390.501,61393.033,61378.871,61379.521
1783054500,61382.808,61384.147,61371.368,61373.207
1783054560,61373.099,61390.376,61373.098,61386.628
1783054620,61386.524,61422.734,61385.157,61418.854
1783054680,61419.79,61486.223,61419.735,61459.281
1783054740,61457.073,61457.073,61419.973,61419.973
1783054800,61420.005,61444.081,61406.358,61444.081
1783054860,61445.694,61457.952,61436.316,61448.806
1783054920,61448.174,61503.866,61448.174,61479.03
1783054980,61472.571,61503.548,61432.116,61499.363
1783055040,61499.635,61518.751,61483.629,61518.751
1783055100,61518.796,61523.718,61506.005,61514.13
1783055160,61513.808,61525.399,61510.619,61525.399
1783055220,61528.689,61537.485,61497.256,61508.552
1783055280,61508.591,61522.322,61508.591,61521.74
1783055340,61521.74,61525.456,61508.799,61522.099
1783055400,61522.226,61537.847,61504.192,61504.194
1783055460,61504.194,61518.248,61499.528,61513.381
1783055520,61513.401,61514.924,61510.006,61514.755
1783055580,61514.757,61521.137,61511.267,61511.267
1783055640,61511.368,61515.348,61511.368,61514.836
1783055700,61514.837,61526.592,61496.012,61526.592
1783055760,61530.537,61530.537,61487.866,61520.07
1783055820,61514.844,61544.486,61510.592,61544.483
1783055880,61549.558,61595.817,61543.92,61587.532
1783055940,61587.532,61618.366,61587.497,61617.801
1783056000,61617.078,61617.078,61586.083,61589.067
1783056060,61588.721,61604.617,61563.264,61563.269
1783056120,61556.291,61587.384,61556.291,61577.634
1783056180,61581.337,61587.978,61576.469,61579.293
1783056240,61579.992,61609.884,61579.398,61609.798
1783056300,61609.872,61609.872,61573.41,61578.39
1783056360,61578.236,61645.9,61578.236,61644.893
1783056420,61645.118,61660.139,61627.823,61627.909
1783056480,61627.666,61635.8,61608.298,61631.19
1783056540,61631.224,61640.85,61610.66,61611.045
1783056600,61610.846,61626.169,61591.386,61625.187
1783056660,61621.294,61640.561,61620.574,61632.206
1783056720,61636.385,61665.175,61636.385,61662.051
1783056780,61657.469,61692.149,61657.139,61687.36
1783056840,61687.461,61729.96,61680.519,61707.42
1783056900,61707.331,61777.651,61683.618,61720.78
1783056960,61720.692,61721.898,61690.661,61693.609
1783057020,61693.605,61743.628,61676.976,61736.842
1783057080,61733.631,61740.502,61700.162,61700.162
1783057140,61700.171,61700.171,61681.465,61691.201
1783057200,61691.008,61697.985,61676.95,61679.959
1783057260,61679.959,61688.933,61640.969,61646.507
1783057320,61646.516,61656.538,61618.466,61630.527
1783057380,61644.633,61664.948,61632.548,61663.412
1783057440,61661.113,61676.349,61657.976,61676.349
1783057500,61676.347,61676.347,61645.997,61645.997
1783057560,61645.658,61645.658,61622.917,61624.485
1783057620,61624.668,61644.607,61619.853,61644.488
1783057680,61648.77,61665.851,61648.38,61660.226
1783057740,61660.254,61700.049,61651.141,61700.049
1783057800,61700.053,61717.504,61685.5,61685.5
1783057860,61685.399,61691.606,61668.593,61691.606
1783057920,61691.403,61700.266,61691.403,61694.276
1783057980,61694.27,61699.9,61684.261,61699.9
1783058040,61699.9,61716.706,61683.755,61712.668
1783058100,61712.659,61715.171,61693.222,61714.964
1783058160,61715.034,61727.333,61695.558,61699.22
1783058220,61699.532,61703.366,61678.351,61678.351
1783058280,61678.49,61679.899,61670.464,61670.464
1783058340,61670.467,61675.443,61670.467,61674.499
1783058400,61674.482,61674.71,61661.949,61662.805
1783058460,61662.623,61680.086,61662.623,61679.71
1783058520,61679.71,61709.276,61676.569,61709.275
1783058580,61709.277,61742.905,61709.251,61742.49
1783058640,61742.489,61822.749,61742.306,61808.308
1783058700,61801.814,61823.103,61779.489,61792.798
1783058760,61792.811,61808.374,61787.081,61804.69
1783058820,61804.122,61804.122,61760.631,61760.642
1783058880,61760.643,61794.434,61749.406,61788.054
1783058940,61783.139,61799.743,61782.653,61788.152
1783059000,61782.133,61783.118,61770.46,61779.719
1783059060,61779.547,61789.134,61778.599,61780.258
1783059120,61780.27,61788.82,61780.27,61788.591
1783059180,61788.587,61788.588,61705.755,61708.942
1783059240,61708.588,61718.414,61699.679,61703.975
1783059300,61704.465,61714.143,61700.037,61707.969
1783059360,61707.553,61735.474,61704.142,61706.691
1783059420,61706.69,61786.322,61703.538,61766.353
1783059480,61766.291,61766.498,61734.085,61734.085
1783059540,61734.484,61739.214,61708.736,61714.178
1783059600,61714.18,61714.199,61679.924,61680.096
1783059660,61680.108,61691.349,61679.673,61687.075
1783059720,61687.06,61691.226,61679.579,61683.923
1783059780,61683.128,61683.128,61665.242,61673.091
1783059840,61672.942,61709.116,61667.732,61708.867
1783059900,61708.869,61708.872,61698.92,61698.961
1783059960,61698.971,61698.972,61687.782,61687.934
1783060020,61687.993,61691.732,61683.322,61686.863
1783060080,61686.871,61694.899,61686.796,61690.32
1783060140,61689.977,61694.091,61687.2,61693.53
1783060200,61693.501,61734.897,61693.027,61732.44
1783060260,61729.13,61755.543,61729.074,61755.183
1783060320,61755.165,61755.487,61737.692,61737.692
1783060380,61734.215,61744.192,61714.259,61714.259
1783060440,61713.729,61713.929,61680.971,61680.971
1783060500,61680.861,61703.464,61679.421,61692.948
1783060560,61692.463,61705.445,61692.463,61704.454
1783060620,61704.452,61704.452,61634.521,61634.521
1783060680,61631.405,61631.405,61600.553,61614.698
1783060740,61615.187,61616.319,61583.851,61599.03
1783060800,61599.602,61616.069,61598.91,61609.466
1783060860,61609.463,61609.704,61596.013,61607.292
1783060920,61607.223,61665.285,61606.407,61635.4
1783060980,61635.457,61636.33,61607.983,61608.196
1783061040,61608.128,61619.196,61608.053,61616.546
1783061100,61616.963,61654.658,61616.959,61654.658
1783061160,61654.662,61659.606,61639.744,61653.138
1783061220,61653.136,61653.137,61630.197,61639.853
1783061280,61639.919,61639.919,61619.471,61633.547
1783061340,61633.638,61652.758,61633.638,61642.992
1783061400,61642.986,61651.987,61636.101,61649.251
1783061460,61648.643,61648.643,61630.382,61640.624
1783061520,61640.661,61666.281,61640.165,61666.223
1783061580,61666.225,61722.651,61666.225,61706.113
1783061640,61706.97,61746.801,61706.916,61736.107
1783061700,61735.169,61735.169,61710.423,61715.393
1783061760,61714.344,61715.533,61707.368,61707.422
1783061820,61707.41,61717.521,61700.621,61700.664
1783061880,61700.666,61710.1,61700.637,61707.072
1783061940,61707.061,61707.346,61680.356,61680.402
1783062000,61680.404,61693.248,61663.534,61688.852
1783062060,61689.065,61698.407,61683.641,61689.883
1783062120,61689.89,61707.381,61679.16,61707.38
1783062180,61707.165,61719.023,61707.165,61714.109
1783062240,61714.109,61714.156,61639.992,61639.992
1783062300,61639.987,61654.693,61634.101,61654.286
1783062360,61654.286,61677.394,61654.286,61677.394
1783062420,61677.398,61742.562,61677.395,61742.562
1783062480,61742.845,61755.92,61722.185,61722.605
1783062540,61722.791,61731.996,61695.805,61695.805
1783062600,61695.778,61699.82,61670.372,61680.354
1783062660,61680.389,61680.611,61670.75,61673.982
1783062720,61673.982,61692.884,61673.982,61677.747
1783062780,61677.821,61677.965,61670.75,61675.782
1783062840,61675.797,61682.511,61675.559,61676.249
1783062900,61676.249,61699.491,61676.235,61699.485
1783062960,61699.486,61702.678,61692.902,61699.415
1783063020,61699.414,61699.967,61685.822,61686.767
1783063080,61694.0,61713.085,61693.999,61712.657
1783063140,61713.088,61724.804,61702.936,61703.254
1783063200,61716.696,61736.3,61714.911,61722.591
1783063260,61722.8,61729.086,61722.783,61728.95
1783063320,61728.952,61728.979,61703.476,61703.49
1783063380,61703.491,61725.533,61703.48,61725.533
1783063440,61725.54,61734.799,61725.54,61734.676
1783063500,61734.679,61734.679,61714.534,61715.253
1783063560,61715.252,61715.252,61699.667,61700.091
1783063620,61700.091,61704.596,61699.972,61702.632
1783063680,61702.632,61720.524,61700.315,61711.867
1783063740,61711.467,61736.396,61702.025,61736.357
1783063800,61736.35,61779.949,61736.35,61767.145
1783063860,61767.144,61767.366,61725.296,61725.296
1783063920,61725.29,61740.161,61716.9,61731.355
1783063980,61731.351,61761.11,61731.35,61760.685
1783064040,61760.694,61770.442,61738.297,61749.0
1783064100,61748.966,61818.995,61748.946,61818.995
1783064160,61818.997,61818.997,61729.602,61729.614
1783064220,61729.599,61749.653,61727.169,61749.143
1783064280,61748.879,61754.695,61743.157,61743.318
1783064340,61743.281,61752.265,61740.331,61740.331
1783064400,61740.33,61757.2,61740.33,61757.199
1783064460,61757.199,61779.696,61757.138,61779.696
1783064520,61779.696,61801.049,61779.69,61789.959
1783064580,61789.863,61792.201,61776.812,61782.768
1783064640,61782.765,61810.867,61782.765,61800.38
1783064700,61800.379,61800.379,61786.498,61786.5
1783064760,61786.501,61811.283,61786.498,61810.709
1783064820,61810.72,61848.983,61810.712,61821.464
1783064880,61821.462,61824.314,61809.065,61817.891
1783064940,61817.886,61817.886,61802.085,61808.192
1783065000,61808.195,61808.196,61766.585,61799.848
1783065060,61799.829,61816.4,61784.647,61798.49
1783065120,61798.449,61798.449,61773.28,61781.497
1783065180,61781.912,61795.2,61781.911,61794.711
1783065240,61794.708,61794.708,61776.849,61776.849
1783065300,61776.847,61776.864,61768.204,61768.247
1783065360,61768.247,61774.038,61768.247,61768.335
1783065420,61768.335,61768.335,61740.91,61740.968
1783065480,61740.963,61740.963,61737.229,61738.032
1783065540,61738.035,61746.14,61731.302,61733.67
1783065600,61733.67,61753.267,61725.856,61742.002
1783065660,61741.914,61781.546,61741.914,61778.954
1783065720,61778.951,61813.087,61778.951,61786.069
1783065780,61786.069,61786.069,61744.727,61745.259
1783065840,61745.259,61748.897,61721.201,61722.725
1783065900,61722.706,61740.382,61722.366,61729.801
1783065960,61740.077,61771.991,61738.029,61752.493
1783066020,61752.49,61752.49,61720.358,61720.392
1783066080,61720.445,61720.445,61714.146,61719.953
1783066140,61719.953,61729.665,61719.953,61729.198
1783066200,61734.083,61754.522,61725.185,61725.185
1783066260,61725.295,61731.591,61722.59,61722.59
1783066320,61722.586,61737.288,61722.06,61736.695
1783066380,61736.694,61742.983,61716.482,61717.256
1783066440,61717.226,61729.729,61717.226,61726.1
1783066500,61726.027,61736.682,61720.902,61728.295
1783066560,61728.425,61776.154,61728.425,61753.416
1783066620,61755.735,61773.078,61723.969,61724.315
1783066680,61724.316,61743.184,61724.253,61730.757
1783066740,61730.749,61730.749,61722.517,61722.556
1783066800,61721.309,61721.309,61699.545,61700.084
1783066860,61700.084,61715.431,61700.055,61715.431
1783066920,61715.816,61724.037,61709.989,61709.99
1783066980,61710.042,61710.048,61700.048,61700.048
1783067040,61699.99,61714.627,61699.99,61714.627
1783067100,61714.392,61739.468,61714.392,61735.094
1783067160,61735.094,61779.682,61735.094,61779.48
1783067220,61783.226,61804.394,61750.048,61750.973
1783067280,61750.967,61778.78,61750.187,61760.507
1783067340,61760.46,61766.378,61751.101,61759.849
1783067400,61760.012,61760.012,61700.023,61700.027
1783067460,61699.992,61758.346,61699.923,61758.265
1783067520,61758.003,61758.003,61732.916,61740.663
1783067580,61739.771,61749.999,61732.081,61749.999
1783067640,61749.999,61760.399,61727.141,61734.41
1783067700,61734.429,61740.97,61728.952,61733.672
1783067760,61733.694,61759.5,61733.694,61759.443
1783067820,61759.441,61759.447,61724.705,61724.705
1783067880,61724.704,61733.864,61724.704,61727.817
1783067940,61727.829,61731.997,61724.117,61726.678
1783068000,61726.678,61726.678,61706.509,61708.799
1783068060,61708.799,61744.037,61708.799,61734.311
1783068120,61734.354,61774.2,61733.885,61769.979
1783068180,61769.981,61876.036,61769.97,61855.886
1783068240,61855.845,61858.328,61822.36,61842.765
1783068300,61840.563,61840.563,61790.77,61809.921
1783068360,61809.913,61842.566,61790.907,61790.907
1783068420,61790.937,61790.937,61760.37,61780.386
1783068480,61780.65,61781.496,61741.411,61755.645
1783068540,61754.837,61755.772,61710.104,61710.104
1783068600,61709.857,61709.857,61703.527,61703.833
1783068660,61703.833,61714.548,61670.779,61670.789
1783068720,61670.788,61670.788,61564.105,61589.813
1783068780,61594.69,61630.275,61588.872,61589.625
1783068840,61589.612,61590.604,61564.317,61564.346
1783068900,61563.785,61585.351,61563.004,61579.29
1783068960,61579.348,61579.348,61566.522,61574.188
1783069020,61573.526,61573.565,61566.695,61566.836
1783069080,61566.847,61574.994,61525.937,61528.064
1783069140,61528.372,61560.94,61528.362,61553.034
1783069200,61553.021,61558.888,61503.551,61503.551
1783069260,61503.413,61574.825,61485.001,61566.175
1783069320,61566.272,61588.298,61566.272,61578.049
1783069380,61573.261,61586.439,61545.7,61567.023
1783069440,61567.02,61596.642,61540.402,61560.507
1783069500,61563.644,61611.963,61560.101,61586.895
1783069560,61586.891,61613.363,61551.434,61613.363
1783069620,61610.601,61623.717,61594.395,61597.359
1783069680,61597.376,61620.049,61575.188,61619.213
1783069740,61619.208,61630.795,61598.94,61598.94
1783069800,61586.689,61593.317,61573.22,61589.513
1783069860,61588.85,61626.139,61588.85,61622.251
1783069920,61622.251,61625.31,61608.363,61608.947
1783069980,61609.015,61638.698,61608.944,61638.564
1783070040,61638.492,61684.651,61638.452,61680.487
1783070100,61677.0,61714.638,61677.0,61701.166
1783070160,61701.057,61712.958,61650.806,61653.897
1783070220,61655.998,61655.998,61630.331,61646.492
1783070280,61637.903,61645.583,61624.565,61633.946
1783070340,61634.259,61640.385,61619.394,61631.191
1783070400,61637.295,61660.492,61637.295,61660.492
1783070460,61660.494,61694.978,61660.494,61689.288
1783070520,61689.187,61689.187,61664.535,61676.63
1783070580,61676.154,61677.515,61667.643,61672.296
1783070640,61672.294,61678.49,61672.291,61677.194
1783070700,61677.138,61677.138,61649.355,61676.236
1783070760,61676.236,61676.8,61632.292,61632.568
1783070820,61632.205,61653.196,61624.11,61652.592
1783070880,61656.797,61663.396,61623.25,61659.581
1783070940,61659.601,61663.496,61655.92,61660.416
1783071000,61659.591,61660.18,61622.521,61631.852
1783071060,61631.851,61663.599,61631.851,61657.814
1783071120,61657.817,61664.69,61648.338,61653.438
1783071180,61653.425,61656.317,61649.714,61654.626
1783071240,61654.626,61654.626,61584.812,61590.79
1783071300,61590.79,61605.017,61589.396,61589.987
1783071360,61597.411,61597.677,61529.405,61535.672
1783071420,61535.675,61557.161,61531.812,61556.818
1783071480,61551.97,61575.758,61539.466,61574.222
1783071540,61574.22,61574.234,61555.796,61559.164
1783071600,61559.18,61581.229,61545.896,61578.736
1783071660,61578.739,61591.4,61578.634,61591.4
1783071720,61591.399,61598.476,61591.399,61593.62
1783071780,61593.626,61619.86,61591.515,61619.67
1783071840,61619.653,61633.543,61619.653,61633.304
1783071900,61633.295,61646.683,61633.295,61642.574
1783071960,61642.565,61710.378,61642.545,61700.953
1783072020,61700.951,61760.933,61700.951,61724.974
1783072080,61731.867,61749.993,61711.843,61718.99
1783072140,61718.512,61722.114,61702.392,61722.114
1783072200,61722.106,61730.735,61710.901,61726.221
1783072260,61726.3,61726.759,61682.774,61690.981
1783072320,61688.016,61696.349,61688.003,61692.151
1783072380,61691.989,61696.716,61684.505,61696.692
1783072440,61696.922,61700.853,61690.484,61692.012
1783072500,61691.715,61710.738,61691.584,61709.042
1783072560,61705.73,61720.377,61705.73,61706.748
1783072620,61706.748,61707.466,61701.672,61706.594
1783072680,61706.586,61706.604,61687.616,61692.369
1783072740,61692.369,61702.784,61686.843,61686.843
1783072800,61686.919,61713.493,61674.262,61713.346
1783072860,61713.332,61736.586,61662.615,61662.806
1783072920,61674.465,61703.388,61661.276,61664.515
1783072980,61658.784,61677.608,61658.784,61671.34
1783073040,61675.783,61700.105,61675.783,61698.057
1783073100,61698.004,61699.764,61684.333,61694.643
1783073160,61694.681,61706.515,61680.223,61680.37
1783073220,61680.386,61686.186,61660.561,61660.561
1783073280,61660.791,61685.889,61660.501,61684.416
1783073340,61684.417,61684.417,61643.766,61644.035
1783073400,61643.768,61680.241,61643.768,61680.241
1783073460,61680.24,61680.246,61659.647,61660.141
1783073520,61660.218,61744.748,61660.218,61725.227
1783073580,61725.334,61727.907,61706.959,61713.737
1783073640,61713.738,61713.738,61684.748,61700.13
1783073700,61700.13,61703.458,61675.092,61675.192
1783073760,61675.192,61675.192,61643.88,61643.88
1783073820,61642.132,61656.464,61642.132,61655.896
1783073880,61656.502,61666.6,61645.952,61645.955
1783073940,61645.952,61657.606,61645.952,61656.724
1783074000,61656.715,61657.539,61640.232,61653.367
1783074060,61653.367,61710.668,61646.182,61710.234
1783074120,61710.222,61725.213,61702.74,61706.989
1783074180,61706.989,61743.894,61706.989,61724.358
1783074240,61718.337,61720.388,61697.44,61699.781
1783074300,61699.781,61714.163,61688.832,61688.832
1783074360,61688.778,61715.649,61688.665,61715.649
1783074420,61715.516,61719.993,61703.962,61717.796
1783074480,61717.796,61717.796,61701.469,61710.01
1783074540,61711.892,61727.695,61711.892,61715.645
1783074600,61715.56,61717.37,61698.454,61698.592
1783074660,61698.59,61715.287,61697.434,61698.251
1783074720,61698.599,61720.989,61698.599,61719.151
1783074780,61721.959,61765.254,61717.111,61765.237
1783074840,61749.997,61749.997,61721.622,61726.604
1783074900,61726.603,61755.668,61726.603,61750.569
1783074960,61758.531,61758.8,61745.56,61745.99
1783075020,61745.991,61797.447,61745.991,61796.827
1783075080,61796.834,61835.9,61796.834,61835.9
1783075140,61836.3,61840.881,61801.181,61801.734
1783075200,61801.784,61820.082,61801.68,61820.082
1783075260,61820.093,61820.093,61780.071,61795.525
1783075320,61795.498,61799.981,61782.161,61786.986
1783075380,61786.983,61917.774,61786.983,61900.884
1783075440,61899.208,62011.347,61899.208,61981.48
1783075500,61992.488,62000.229,61856.865,61881.148
1783075560,61887.288,61919.954,61874.64,61880.112
1783075620,61880.274,61931.458,61880.274,61913.234
1783075680,61920.261,61934.093,61919.207,61920.04
